id,track_name,artist_names,source,release_date,duration,days_on_chart,rank,streams,genre
1GJ3suxtUVaguVQRemw6Zp,Suýt Nữa Thì...,Andiez,MaiDao Music,2018-08-13,281,893,2070,24533294,Khác
50aQbgfdydBXABx2gATQHn,dance all night,ROSÉ,Atlantic Records,2024-12-06,215,57,2071,24508263,Nhạc Hàn
3CmacJj7VC4W6daC8BWd0h,Mất Kết Nối,Dương Domic,DAO Entertainment,2024-11-22,207,71,2072,24476798,Nhạc nước ngoài
6jcLKVmEKAQIXIVHJZ8vzS,tình yêu chậm trễ,"MONSTAR, GREY D, NICKY, VƯƠNG BÌNH",Yin Yang Media,2021-08-01,245,788,2073,24436471,Khác
6Bwfp26rlqnG7RKAYin4Ru,Chẳng Thể Tìm Được Em,"PhucXp, Freak D",MaiDao Music,2021-02-04,269,168,2074,24434812,Khác
1dUmmBh2nw8XzEI3au0uFs,Chết Trong Em,Thịnh Suy,InQ International,2022-11-17,257,803,2075,24381441,Nhạc Việt
4QjxvzEFwb63NZ1pp3wvHy,Chết Trong Em,Thịnh Suy,InQ International,2022-10-31,257,15,2076,24381441,Nhạc Việt
3QD2NfLEIvMRbzv2uTu4B7,Anh Chưa Thương Em Đến Vậy Đâu,Myra Trần,Sony Music Entertainment,2023-01-04,271,630,2077,24185360,Nhạc Việt
7kpNUrBDYDoX6QKGzrBD1R,Thôi Em Đừng Đi,"RPT MCK, Trung Trần",N0L4B3L,2023-03-02,173,556,2078,24146977,Khác
6X29iaaazwho3ab7GNue5r,8,Billie Eilish,Darkroom/Interscope Records,2019-03-24,213,4,2079,23858235,Nhạc nước ngoài
3hqOrxH5qPlvrApcb7Ac8c,Lan Man,Ronboogz,MaiDao Music,2023-03-25,216,661,2080,23849168,Nhạc Việt
7j3XQm7RR8T2EzaYtYK4rc,Crush 2,"W/N, Tezzy, Tien",RioX Records,2019-12-07,120,868,2081,23703037,Khác
0vkExWiBJSrfWnlMC7x48b,Không Yêu Xin Đừng Nói (Piano Version),UMIE,LOOPS Music,2022-01-22,244,704,2082,23541951,Khác
53vcJaw0rQEux8YK9EDOxE,Không Yêu Xin Đừng Nói (Piano Version),UMIE,LOOPS Music,2022-01-22,244,2,2083,23541951,Khác
4z0vfU3JiAsl99ZHL29hMm,Close to You,Jin,"SORI NARLY, Studio Dragon, KEYEAST",2025-01-26,228,6,2084,23441913,Nhạc nước ngoài
2zRzmGerfTxc2epZHgaTdh,Cho Tôi Lang Thang,"Ngọt, Đen",Ngọt,2018-03-27,259,1645,2085,23387039,Khác
2FY7b99s15jUprqC0M5NCT,Natural,Imagine Dragons,Kid Ina Korner / Interscope,2017-03-08,259,125,2086,23363768,Nhạc nước ngoài
6mQLN3zRtAp6ovjusyYKrV,Rewrite The Stars (with James Arthur & Anne-Marie),"James Arthur, Anne-Marie",Atlantic Records,2018-11-03,259,128,2087,23363768,Khác
4x8vUZgiQWB25eS2M0we6Q,Mượn Rượu Tỏ Tình,"BigDaddy, Emily",MUNIZ MUSIC COMPANY LIMITED,2019-01-18,198,1158,2088,23247772,Khác
4stGDwiLe6DYjxCDSo4Xqf,Chờ Anh Nhé,"Hoàng Dũng, Hoàng Rob",Lirico Entertainment,2019-01-18,198,69,2089,23247772,Khác
21PfXNAfEIaw1XZeSFGHkt,Mượn Rượu Tỏ Tình,"BigDaddy, Emily",MUNIZ MUSIC COMPANY LIMITED,2019-01-18,198,1159,2090,23247772,Khác
0aeZzfSoZAcETjba8MCvco,Tell Me It's Over,Avril Lavigne,BMG Rights Management (US) LLC,2019-02-18,198,1,2091,23232611,Nhạc nước ngoài
5ecu1BvimgOepth3Scn0mK,hai triệu năm - Madihu mix,"Đen, Madihu, Biên",Đen,2019-08-22,233,41,2092,23232239,Khác
6Pgmqg15yVexuOgtzuxwoX,Dancing in My Room,347aidan,Columbia,2019-07-22,233,68,2093,23232239,Nhạc nước ngoài
0gzpqwLf1jhNjnSJEyweAX,Tình cờ yêu em,"Kuun Đức Nam, Linh Thộn",MaiDao Music,2023-06-10,258,523,2094,23082345,Khác
6XJsQ5nqCu8RUv9pv1iz1x,Người Hãy Quên Em Đi,Mỹ Tâm,MT Entertainment,2017-08-02,218,659,2095,23041707,Nhạc Việt
54bFM56PmE4YLRnqpW6Tha,Therefore I Am,Billie Eilish,Darkroom/Interscope Records,2020-12-16,204,79,2096,23029261,Nhạc nước ngoài
0hiQvlWSSTr7n1kc1X2Lus,Bật Nhạc Lên,"HIEUTHUHAI, Harmonie",GERDNANG,2020-06-12,200,1537,2097,23008909,Khác
7MbT4I8qGntX4fMdqMQgke,peace,Taylor Swift,Taylor Swift,2020-06-12,200,8,2098,23008909,Nhạc nước ngoài
1HDrKXya87GMQfAGPlqNS9,Muốn Nói Với Em,"T Team, DT TAP RAP",Yin Yang Media,2020-06-29,217,479,2099,22842581,Khác
5Bq05H6sE8g5NLfgjyapfr,"ex's hate me, Pt.2",AMEE,Yin Yang Media,2020-06-28,217,621,2100,22806571,Nhạc Việt
5tdz7T4hTxA1ipJMBe24uX,"ex's hate me, Pt.2",AMEE,Yin Yang Media,2020-06-20,217,833,2101,22806571,Nhạc Việt
6wyr4ReB05D9sJB1Rsmcqo,Chicken Noodle Soup (feat. Becky G),"j-hope, Becky G",BIGHIT MUSIC,2019-09-26,223,58,2102,22790754,Khác
0AJi38NumMDXqo8pRw6zdh,LẦN CUỐI (đi bên em xót xa người ơi),Ngọt,Ngọt,2019-06-10,223,1177,2103,22790754,Nhạc Việt
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)","Dan + Shay, Justin Bieber",Warner Music Nashville,2019-10-06,223,304,2104,22790754,Khác
3As0OA5B06BxLfADvYyG8L,Stay Tonight,CHUNG HA,MNH ENTERTAINMENT,2020-04-29,188,18,2105,22562996,Nhạc Hàn
2qWP5ZarXRsdmxzz3L3BtP,có hẹn với thanh xuân,"SUNI, Hoàng Dũng, GREY D, Orange, tlinh",Universal Music Indochina Distributed Labels,2022-07-24,222,798,2106,22537582,Khác
5cvW3PYJeQjRTnj9vHP5Va,Cà Phê,MIN,MIN,2022-03-22,191,453,2107,22503291,Nhạc Việt
1TQXIltqoZ5XXyfCbAeSQQ,Dancing With Your Ghost,Sasha Alex Sloan,RCA Records Label,2020-04-29,211,580,2108,22406018,Nhạc nước ngoài
3tDF6qjNrabjnb23RB2rpa,too bad for us,ROSÉ,Atlantic Records,2024-12-06,236,56,2109,22364287,Nhạc Hàn
2TENPSXQkWNgEFxmi4PRWE,Tiger Inside,SuperM,SM Entertainment/Capitol Records,2017-01-01,240,1,2110,22183483,Nhạc Hàn
4h3K653rm69JYWpO4du2BJ,Chờ Đợi Có Đáng Sợ,Andiez,Yin Yang Media,2020-07-20,283,963,2111,22009306,Khác
0ZNU020wNYvgW84iljPkPP,mirrorball,Taylor Swift,Taylor Swift,2018-03-01,283,8,2112,22009306,Nhạc nước ngoài
0X28PqBpbQhWdi4usYw0w5,Tò Te Tí,"Wren Evans, itsnk",Universal Music Indochina,2023-12-17,195,334,2113,21941919,Khác
57Enap29zKl7NGRdDJjkjA,Forever Young,BLACKPINK,YG Entertainment,2018-07-05,230,125,2114,21904473,Nhạc Hàn
4L6ihclQPu1hqP9r3WNJjQ,Free Woman,Lady Gaga,Interscope,2020-06-01,187,4,2115,21839878,Nhạc nước ngoài
5cml547MByVlaVrKU2lJTg,Em iu,"Andree Right Hand, Wxrdie, Bình Gold, 2pillz",$maker Music,2022-01-30,180,617,2116,21811819,Khác
09C8pAhOWcDiLL1n1I6lqt,Hear Me Out,EXO,SM Entertainment,2023-07-10,204,8,2117,21695747,Nhạc Hàn
2anWKmV4Je8175CHvemHV9,để tôi ôm em bằng giai điệu này,"Kai Đinh, MIN, GREY D",Yin Yang Media,2022-12-21,265,113,2118,21610167,Khác
5qbjUmVV1yOOjcMOInNPYD,để tôi ôm em bằng giai điệu này,"Kai Đinh, MIN, GREY D",Yin Yang Media,2022-12-22,265,583,2119,21610167,Khác
5mBWIm9EGnhZRYBYgAS72m,Để Mị Nói Cho Mà Nghe,Hoàng Thùy Linh,The Leader Entertainment,2019-10-20,232,647,2120,21586581,Nhạc Việt
3COYA2vgfcUhDyRlVpZy5p,PHÓNG ZÌN ZÌN,"tlinh, Low G",M Music Records,2024-09-18,203,135,2121,21537244,Khác
6XRcOMGLBYVWYbMHE70nK2,Nothin' on Me,Leah Marie Perez,leah marie perez,2020-10-21,218,60,2122,21452873,Khác
3K7RddI2L8Wiv7uIbrhfLc,Rồi Em Sẽ Gặp Một Chàng Trai Khác,"The Masked Singer, Lâm Bảo Ngọc, Hứa Kim Tuyền",THE MASKED SINGER,2023-11-12,304,424,2123,21345049,Khác
62SFLTN7txImu8pQwBMP6A,Bật Tình Yêu Lên,"Tăng Duy Tân, Hoà Minzy",Big Arts Entertainment,2023-02-14,204,525,2124,21317714,Khác
2lNQ0rDuTKcP6BgRFkkq3p,Dynamite (Acoustic Remix),BTS,BIGHIT MUSIC,2020-08-28,199,38,2125,21316368,Nhạc Hàn
3vAn0qZzdyuHamcrpkfiX3,How You Like That,BLACKPINK,YG Entertainment,2018-03-01,247,97,2126,21253900,Nhạc Hàn
6m1oexLqQpf9nbrkrHXOWc,từ chối nhẹ nhàng thôi,"Bích Phương, Phuc Du",Yin Yang Media,2020-05-17,247,719,2127,21244161,Khác
67siqMtQTGPpJZI4Dz8OpM,not the same,ROSÉ,Atlantic Records,2024-12-06,184,52,2128,21213710,Nhạc Hàn
5a3tLTGA0HIDtrvnszXXBN,call it the end,ROSÉ,Atlantic Records,2024-12-06,141,53,2129,21179478,Nhạc Hàn
58cJoCGewytPG3zDeZPvoq,lời tạm biệt chưa nói,"GREY D, Orange, Kai Đinh",Universal Music Indochina Distributed Labels,2022-11-30,259,130,2130,21085709,Khác
3AejRjgBsFV4HWHjJmmEP7,lời tạm biệt chưa nói,"GREY D, Orange, Kai Đinh",Universal Music Indochina Distributed Labels,2022-07-24,259,795,2131,21085709,Khác
7M30L99pePlQ3wh8IxVUsD,With you - Instrumental,"Jimin, HA SUNG WOON","Genie Music Corporation, Stone Music Entertainment",2022-04-24,201,22,2132,21007612,Nhạc nước ngoài
7gSQxwCpEMjg8wb6Y3oqe7,"HÀO QUANG (feat. RHYDER, Dương Domic & Pháp Kiều)","ANH TRAI ""SAY HI"", RHYDER, Dương Domic, Pháp Kiều",Anh Trai Say Hi,2024-08-06,245,201,2133,20937179,Khác
3EQjXzlXY0dyOovq0Awe91,"HÀO QUANG (feat. RHYDER, Dương Domic & Pháp Kiều)","ANH TRAI ""SAY HI"", RHYDER, Dương Domic, Pháp Kiều",Anh Trai Say Hi,2024-07-15,245,18,2134,20937179,Khác
5ppEcbmLECxrMYgDxwIJaP,Anh Đếch Cần Gì Nhiều Ngoài Em,"Đen, Thành Đồng, Vũ.",Đen,2018-11-15,217,1216,2135,20902354,Khác
7gxlKu5NBdbOHD5aHBAouf,Cho Tôi Lang Thang,"Ngọt, Đen",Ngọt,2018-11-15,217,901,2136,20888054,Khác
05X3a0YGmS1rbH50aL8lGF,Một Ngàn Nỗi Đau,"Văn Mai Hương, Hứa Kim Tuyền",Yin Yang Media,2022-06-23,322,714,2137,20746039,Khác
3P3rcI48wwVEgxF5vPM6pG,Buông Đôi Tay Nhau Ra,Sơn Tùng M-TP,Universal Music Indochina Distributed Labels,2017-04-01,227,567,2138,20741034,Nhạc Việt
2vYaldhZyuRk6me6yowg8e,Buông Đôi Tay Nhau Ra,Sơn Tùng M-TP,Universal Music Indochina Distributed Labels,2017-04-01,227,402,2139,20741034,Nhạc Việt
0YRtuiIMa3FM3LywGlJIii,Buông Đôi Tay Nhau Ra,Sơn Tùng M-TP,Universal Music Indochina Distributed Labels,2013-01-01,227,237,2140,20741034,Nhạc Việt
42QLP7Z6KvkOV7vYr8RaLD,Softest Touch,Khalid,"Right Hand Music Group, LLC/RCA Records",2023-03-31,164,1,2141,20717722,Nhạc nước ngoài
6muOWhMh7Tf0UFUtMDBhUR,Orphans,Coldplay,Parlophone UK,2019-10-25,170,7,2142,20591060,Nhạc nước ngoài
2kauMp3YNHXULGXyJh4321,Phóng Đổ Tim Em,"Wren Evans, itsnk",Universal Music Indochina,2023-12-17,134,349,2143,20573312,Khác
4NTanSVXBkQ2NmDEbr2vLE,Trái đất ôm Mặt trời,"Kai Đinh, GREY D, Hoàng Thùy Linh",Yin Yang Media,2023-12-18,195,403,2144,20328726,Khác
3rx7g2qRxKscgtQUiKwQvN,ThichThich,Phương Ly,PHUONG LY,2022-07-24,242,599,2145,20327936,Nhạc Việt
3wUp8eCTshIrJcYbjWaoyP,ThichThich,Phương Ly,PHUONG LY,2022-07-24,242,373,2146,20327936,Nhạc Việt
7fNHfgOxPLcg4mQLhCnOHB,XTC (Xích Thêm Chút) (Remix),"Rapital, Groovie Lã Thắng, tlinh, RPT MCK",M Music Records,2021-06-21,244,1268,2147,20255415,Khác
40uMIn2zJLAQhNXghRjBed,Motley Crew,Post Malone,Republic Records,2021-06-21,244,7,2148,20255415,Nhạc nước ngoài
1Qv4Gm6jCjK9wzZ9IXqFHE,Đánh Mất Em - Lofi Version,"Quang Đăng Trần, Freak D",Zing MP3,2020-12-15,225,98,2149,20218743,Khác
1sczjXEYHpbpCsaA25ZzPv,intentions,starfall,Mercury Records / Republic Records,2024-04-26,225,43,2150,20201097,Nhạc nước ngoài
222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),"Little Mix, Nicki Minaj",Syco Music,2018-11-27,215,51,2151,20168046,Khác
7ynmAvlaIbYWpXtpX2PlpX,Dynamite (Instrumental),BTS,BIGHIT MUSIC,2018-03-01,203,41,2152,20150921,Nhạc Hàn
4MRXbWH2BzuUZcoabj6HRh,Blue Tequila,Táo,Yin Yang Media,2020-08-27,203,1246,2153,20150921,Nhạc nước ngoài
5C1O3fpMsiisJpHiB1uuDf,ĐỢI (Prod. RIO),"52Hz, RIO",DAO Entertainment,2023-12-15,197,394,2154,20097923,Khác
0gVqDsMxAOREJ6WcdOuVHk,Understand,"MELOH, Gist","Genie Music Corporation, Stone Music Entertainment",2021-01-02,160,6,2155,20095913,Khác
7ovUcF5uHTBRzUpB6ZOmvt,アイドル,YOASOBI,YOASOBI,2022-08-18,197,78,2156,20020244,Nhạc nước ngoài
6A1IbMKwjvXibcrU1sdqKH,Em Là,"MONO, Onionn.",M Music Records,2022-08-18,197,539,2157,20020244,Khác
79bSb2Ilugozn6VygdplEZ,1 Phút,Andiez,MaiDao Music,2017-08-07,376,1277,2158,19951897,Khác
1pFV4uutDIUBKM86kRKsv9,1 Phút,Andiez,MaiDao Music,2017-08-07,376,1123,2159,19951897,Khác
3ryjLm3oupIjJFGc39naNi,dimple,BTS,BIGHIT MUSIC,2018-03-01,376,9,2160,19933390,Nhạc Hàn
45PPoUgqs3JrhkZGEzSUHT,"3107 4 (feat. Erik, Nâu)","W/N, ERIK, Nau",Universal Music Indochina Distributed Labels,2022-07-31,214,600,2161,19899800,Khác
4nwdFVU1yT5j9zTaTv1rxk,Mai Mình Xa,Thịnh Suy,InQ International,2018-03-01,215,78,2162,19654587,Nhạc Việt
0d6dbFvKczX1Us3J7TsMMv,Lỡ Say Bye Là Bye,"Changg, Lemese",Yin Yang Media,2021-01-22,215,749,2163,19654587,Khác
7eDrdQ7PK9Xm1CZCKWsgmH,Anh Nhớ Ra (feat. TRANG),"Vũ., TRANG",WM Vietnam,2022-09-09,277,578,2164,19437327,Khác
3wKCldl6riuEKxXlvuxFJ2,Pretty Savage - JP Ver.,BLACKPINK,Universal Music LLC,2021-08-03,199,364,2165,19426540,Nhạc Hàn
7wHBNIBO353lf9aVvmUydT,Cảm Ơn Và Xin Lỗi,Chillies,WM Vietnam,2020-03-26,176,398,2166,19386731,Nhạc Việt
7h2zqUH4bYyknNUxsYnS5V,Như Anh Đã Thấy Em,"PhucXp, Freak D",MaiDao Music,2022-05-20,302,689,2167,19382313,Khác
4N99EuIjwSSFFFMDfTeOLU,Em Không Khóc (feat. Vũ Phụng Tiên),"buitruonglinh, Vũ Phụng Tiên",Yin Yang Media,2022-03-28,270,830,2168,19371234,Khác
6DU7FjI7W8LQ7B9bICkMxR,Đường Tôi Chở Em Về,buitruonglinh,Universal Music Indochina Distributed Labels,2022-01-05,266,217,2169,19332221,Nhạc Việt
1eZ8S2yOGRhAE32pg27M1S,LayLaLay,Jack - J97,Yin Yang Media,2020-07-03,266,95,2170,19332221,Nhạc nước ngoài
3A9A7mfVDVm3rrS9SMGhg5,Hư không,Kha,MaiDao Music,2023-12-14,355,386,2171,19312778,Nhạc Việt
3kwS7WlPS6NconVfVs6tTZ,NẮM ĐÔI BÀN TAY,Kay Trần,M-TP Entertainment Ltd,2021-07-09,188,67,2172,19169538,Nhạc Việt
0h1bCFiGHWBB1Wq61W0wZj,Permission to Dance (Instrumental),BTS,BIGHIT MUSIC,2021-07-23,188,24,2173,19169538,Nhạc Hàn
5llStJYcWGrEwjSOkMJ1JL,Đường Tôi Chở Em Về - Lofi,1 9 6 7,SOXO 202103-3,2021-06-21,165,229,2174,19165550,Khác
41aMYNen9G7uUbqLfV65cF,Tay To,"Rapital, RPT MCK, Phongkhin",M Music Records,2021-06-21,165,1001,2175,19165550,Khác
414Mr8wR2m7fs2K0n8Bx3I,若月亮没来（若是月亮还没来）,"王宇宙Leto, 乔浚丞",百纳娱乐,2024-01-22,174,10,2176,19124236,Khác
0SJ7vFES0Lj6pnumh3DhCe,People,Agust D,BIGHIT MUSIC,2020-06-01,193,11,2177,19019587,Nhạc nước ngoài
2SykQzXuFSeprST1uDjj1m,trời giấu trời mang đi,AMEE,Yin Yang Media,2020-06-20,254,524,2178,19007727,Nhạc Việt
52iqc0W2KlifPTp5IIwQvn,Chắc Ai Đó Sẽ Về - Sky Tour 2019,Sơn Tùng M-TP,Universal Music Indochina Distributed Labels,2020-06-29,254,16,2179,18986933,Nhạc Việt
5Z4aqpT39KpY8gbHoJWdou,Egotistic,MAMAMOO,"RBW, Inc.",2018-07-20,205,15,2180,18894198,Nhạc Hàn
0UwQTbq7ZtBJ7v530mpaxP,Stay Gold,BTS,Universal Music LLC,2018-03-01,234,13,2181,18868271,Nhạc Hàn
5Um995yUx3GSJ6uNOMaaP4,Muốn Nói Với Em,"T Team, DT TAP RAP",Yin Yang Media,2020-06-06,234,923,2182,18852909,Khác
4wopYJ5wpYOM6ogm2Jugnw,"fuck, i'm lonely","Lauv, Anne-Marie",Lauv,2019-11-15,261,153,2183,18832110,Nhạc nước ngoài
3y6kYOBeVg8jtUiBdTR0pD,Già Cùng Nhau Là Được,"Tùng TeA, PC, TaynguyenSound",12 trái lê,2018-11-13,231,848,2184,18702700,Khác
1fh5Sf3fFESFOS8D82RQiI,từ thích thích thành thương thương,"AMEE, Hoàng Dũng",Yin Yang Media,2018-03-01,213,917,2185,18697500,Khác
2fxGSbMxakUf8XUd00rmED,Dù Cho Mai Về Sau - Acoustic Version,buitruonglinh,Yin Yang Media,2020-12-01,213,458,2186,18697500,Nhạc Việt
11hcyWq7qSwBE3bvv5Ialn,Dù Cho Mai Về Sau - Acoustic Version,buitruonglinh,Yin Yang Media,2020-01-12,213,986,2187,18697500,Nhạc Việt
0Cy7uOfTjJrmHkNEPBBZxf,Bên Trên Tầng Lầu,Tăng Duy Tân,StarNation,2022-06-10,184,376,2188,18489849,Nhạc Việt
2U7Hu2RaNQNRi7izoJyZaX,rockstar (feat. 21 Savage),"Post Malone, 21 Savage",Republic Records,2017-01-27,171,18,2189,18456866,Khác
14gkWVFMwdxBMyqBw1wmIg,safety net (feat. Ty Dolla $ign),"Ariana Grande, Ty Dolla $ign",Republic Records,2020-07-07,202,3,2190,18456131,Khác
58KiGWbcsEbejvZjmDhrLV,Hãy Trao Cho Anh - Sky Tour 2019,Sơn Tùng M-TP,Universal Music Indochina Distributed Labels,2020-05-07,292,16,2191,18267393,Nhạc Việt
2GE2p2dFpxp7OIz2QOFBzW,"KIM PHÚT, KIM GIỜ (feat. HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều & Isaac)","ANH TRAI ""SAY HI"", HURRYKNG, HIEUTHUHAI, Negav, Pháp Kiều, Isaac",Anh Trai Say Hi,2024-08-26,295,159,2192,18235913,Khác
7td8DTWoGC9u9db37mGHX6,Nấu ăn cho em,"Đen, PiaLinh",Đen,2023-05-13,241,467,2193,18229147,Khác
5oFEvbM7lGnx8jfAkuhVyo,MỘNG YU,"AMEE, RPT MCK",Yin Yang Media,2024-08-02,203,183,2194,18215622,Khác
4YSryHqsD82Krc81l1EJD5,ghệ iu dấu của em ơi,"tlinh, 2pillz, WOKEUP",Universal Music Indochina Distributed Labels,2023-08-16,205,465,2195,18197585,Khác
27fqy8VruqYZlKiK1qfwEd,ghệ iu dấu của em ơi,"tlinh, 2pillz, WOKEUP",Universal Music Indochina Distributed Labels,2023-02-10,206,163,2196,18197585,Khác
4BMFHmawdG3nYzpS7VHbaW,Hot,"Wxrdie, 2pillz",420Ent.,2020-12-31,196,3,2197,18134677,Khác
44UFK3c62FzOHSemTpz8ZM,Trong Tri Nho Cua Anh Cover - Original,ERIK,Music in Air,2019-07-03,266,25,2198,18056977,Nhạc Việt
3J3nv18iIrOhca1ZWNeuyW,Đã Lỡ Yêu Em Nhiều,JustaTee,NGUYEN THANH TUAN,2022-07-11,261,732,2199,18056977,Nhạc Việt
1YxMfqTpk22khi8ZfmSK0G,BUBBLY,Ethan Low,long days longer nights,2023-02-28,171,1,2200,18047592,Nhạc nước ngoài
6IHLOkgZftkcqS3fM0jMCT,Em Xinh,"MONO, Onionn.",M Music Records,2023-11-30,183,362,2201,18043972,Khác
2ezKXygNO30pXyDQXkm6oD,LATATA,(G)I-DLE,CUBE ENTERTAINMENT,2018-05-09,261,58,2202,18035294,Nhạc Hàn
2oVLEoBVDvYrGmzrU7dEm5,TRÀN BỘ NHỚ (feat. Dương Domic),"ANH TRAI ""SAY HI"", Dương Domic",Anh Trai Say Hi,2024-08-31,210,144,2203,18030079,Khác
6DyotcCWPqKQT8YWireU6L,Tán Gái 505,Low G,Rap Nhà Làm,2021-05-31,156,532,2204,18016865,Nhạc Việt
56JyO6Cav1GwtayPU7PXEx,từ thích thích thành thương thương,"AMEE, Hoàng Dũng",Yin Yang Media,2021-02-14,219,8,2205,17981296,Khác
4KjASaPtCvRJ4YArYpz6je,Strange (feat. RM),"Agust D, RM",BIGHIT MUSIC,2020-06-01,169,11,2206,17889358,Khác
3wGx3gYPjECKZazGNuPEX2,Phải Chăng Em Đã Yêu? (feat. RedT),"Juky San, REDT",Yin Yang Media,2021-04-22,232,215,2207,17825683,Khác
58AGoOGbwsQMhBbH0eFLRR,Over Now (with The Weeknd),"Calvin Harris, The Weeknd",Columbia,2020-08-28,199,5,2208,17677965,Nhạc nước ngoài
56n21o9wtl9IjFVsGe7BG1,Thuận Theo Ý Trời,Bùi Anh Tuấn,Sky Music Jsc,2019-11-28,237,639,2209,17556502,Nhạc Việt
0n2nEtLP3OzDdi12ziIekx,SOS,"Avicii, Aloe Blacc",Universal Music AB,2018-06-01,229,52,2210,17454057,Nhạc nước ngoài
1IWNylpZ477gIVUDpJL66u,Sour Candy (with BLACKPINK),"Lady Gaga, BLACKPINK",Interscope,2018-03-01,216,176,2211,17448307,Nhạc nước ngoài
3aW0ds4A4tSQDIp75FqWTo,FAKE LOVE,BTS,BIGHIT MUSIC,2018-05-22,229,744,2212,17446163,Nhạc Hàn
6o68wjAJpFjTMHzglmmVqs,Mot Dem Say (X),Thịnh Suy,InQ International,2018-05-22,229,13,2213,17446163,Nhạc Việt
4ncTUgTfUV3wrjTPzKvn01,Yet To Come (Hyundai Ver.),BTS,BIGHIT MUSIC,2022-09-23,224,23,2214,17375777,Nhạc Hàn
6tDDoYIxWvMLTdKpjFkc1B,telepatía,Kali Uchis,EMI / Interscope,2019-04-01,267,64,2215,17323416,Nhạc nước ngoài
4K0t6WlVTP8pNc7d0CpFwV,So Far Away (feat. Jamie Scott & Romy Dya),"Martin Garrix, David Guetta, Jamie Scott, Romy Dya",Epic Amsterdam,2019-05-03,267,448,2216,17323416,Khác
7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),"DaBaby, Roddy Ricch",South Coast Music Group/Interscope Records,2020-05-04,221,115,2217,17210535,Khác
4acXEYw7ayyJnm9GXDrqiL,Hit Me Up (feat. Nomovodka),"Binz, Nomovodka",Spacespeakers,2023-10-19,268,195,2218,17205734,Khác
4gaxEUZE4z9pJAVTSFwgQI,một đời,"14 Casper, Bon Nghiêm, buitruonglinh",DANDERLÉON,2023-03-03,328,306,2219,17166774,Khác
4TMdpMJNQdcawl8JjZEwLk,Nụ hôn Bisou,Lãng,12 trái lê,2022-10-28,157,299,2220,17162157,Khác
3XCp5o1FUpAH0aj2Hmj5yz,Call Me,"Wren Evans, itsnk",Universal Music Indochina,2023-12-17,215,260,2221,17152668,Khác
08GUMwJRpisuxHGyRzoSuu,Call Me,"Wren Evans, itsnk",Universal Music Indochina,2023-08-15,215,122,2222,17152668,Khác
7wkX67ruxr3x2GFz6vyIX9,Bước Qua Mùa Cô Đơn,Vũ.,WM Vietnam,2018-03-01,211,631,2223,17143767,Nhạc Việt
5IO873C4IP8pXdsXcJiBes,Chúng Ta Sau Này,T.R.I,Yin Yang Media,2021-01-29,211,620,2224,17143767,Nhạc Việt
0jFHMDRXxKaREor3hBEEST,Gashina,SUNMI,"Makeus Entertainment, The Black Label",2017-01-02,198,30,2225,17095237,Nhạc Hàn
7ne0bfecn1o29bXC0Xblj2,Một Mình Có Buồn Không (feat. Lou Hoàng),"Thiều Bảo Trâm, Lou Hoàng",Yin Yang Media,2021-04-01,206,76,2226,17019634,Khác
1K3CXUYKhLYN7koLW5WQjX,Xin Lỗi,Thắng,Thắng,2023-04-30,127,472,2227,17016593,Nhạc Việt
7unqgXVmp0iFt6ZW465opZ,Rapcoustic 5,"Đen, Kimmese, Lynk Lee",Đen,2012-05-11,191,80,2228,16987680,Khác
69cVm2zymPuNBHJW20fqi9,Còn Thương Thì Không Để Em Khóc,Miu Lê,MIXUS,2015-03-28,246,4,2229,16973785,Nhạc Việt
5XWCc9wQes7X5uyYH9h5JR,Baby (feat. MARINA & Luis Fonsi),"Clean Bandit, MARINA, Luis Fonsi",Atlantic Records UK,2015-03-28,246,19,2230,16964841,Khác
28ncfVOBRp3HGweSZ6Wb8C,Đưa Nhau Đi Trốn - Chill Version,"Đen, Linh Cáo",Đen,2015-09-11,242,564,2231,16932708,Khác
1iQDltZqI7BXnHrFy4Qo1k,Trampoline (with ZAYN),"SHAED, ZAYN",Photo Finish Records,2015-09-11,242,61,2232,16932708,Khác
3Alwi53Ahc2GwHgvel42b2,Ngày Đẹp Trời Để Nói Chia Tay,Lou Hoàng,WM Vietnam,2024-06-13,220,232,2233,16907089,Khác
1sEOTXdVl8X7SzuJi0P1cq,Van Gogh (feat. Ashley Alisha),"Dept, Ashley Alisha",WM Korea,2022-12-01,192,186,2234,16873929,Khác
40fjFtLBN98eDzOS4NfXs5,Nước Mắt Em Lau Bằng Tình Yêu Mới,"Da LAB, Tóc Tiên",MUNIZ MUSIC COMPANY LIMITED,2019-09-12,286,482,2235,16799462,Khác
7J9l9ebYB3IEs5ea5J1M7a,Nước Mắt Em Lau Bằng Tình Yêu Mới,"Da LAB, Tóc Tiên",MUNIZ MUSIC COMPANY LIMITED,2019-09-12,286,483,2236,16799462,Khác
